"","CRUISE_ID","YEAR","SURVEY_NAME","REGION","VESSEL_ID","CRUISE","VESSEL_NAME","SPONSOR_ACRONYM","START_DATE","END_DATE","CRUISEJOIN","CRUISE_DATA_COLLECTED","CRUISE_DATA_IN_EDIT","CRUISE_DATA_IN_RACEBASE","CRUISE_DATA_IN_FINAL","VESSEL_COUNTRY","SURVEY_DEFINITION_ID","SURVEY_ID"
"697",734,2020,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",94,202002,"VESTERAALEN","RACE",NA,NA,NA,"U","N","N","N","UNITED STATES OF AMERICA",143,577
"698",735,2020,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",162,202002,"ALASKA KNIGHT","RACE",NA,NA,NA,"U","N","N","N","UNITED STATES OF AMERICA",143,577
"699",736,2020,"Aleutian Islands Bottom Trawl Survey","AI",143,202001,"SEA STORM","RACE",2020-06-03,2020-08-11,NA,"U","N","N","N","UNITED STATES OF AMERICA",52,578
"700",737,2020,"Aleutian Islands Bottom Trawl Survey","AI",148,202001,"OCEAN EXPLORER","RACE",2020-06-02,2020-08-10,NA,"U","N","N","N","UNITED STATES OF AMERICA",52,578
"701",757,2022,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",94,202202,"VESTERAALEN","RACE",2022-07-31,2022-08-23,-757,"U","N","N","Y","UNITED STATES OF AMERICA",143,588
"702",758,2022,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",162,202202,"ALASKA KNIGHT","RACE",2022-07-31,2022-08-23,-758,"U","N","N","Y","UNITED STATES OF AMERICA",143,588
"703",765,2023,"Gulf of Alaska Bottom Trawl Survey","GOA",148,202301,"OCEAN EXPLORER","RACE",2023-05-19,2023-08-01,NA,"U","Y","N","N","UNITED STATES OF AMERICA",47,592
"704",766,2023,"Gulf of Alaska Bottom Trawl Survey","GOA",176,202301,"ALASKA PROVIDER","RACE",2023-05-18,2023-08-06,NA,"U","Y","N","N","UNITED STATES OF AMERICA",47,592
"705",680,2012,"Eastern Bering Sea Slope Bottom Trawl Survey","BS",94,201201,"VESTERAALEN","RACE",2012-06-04,2012-07-28,-680,"U","N","N","Y","UNITED STATES OF AMERICA",78,545
"706",749,2021,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",94,202102,"VESTERAALEN","RACE",2021-08-01,2021-08-24,-749,"U","N","N","Y","UNITED STATES OF AMERICA",143,584
"707",750,2021,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",162,202102,"ALASKA KNIGHT","RACE",2021-07-29,2021-08-21,-750,"U","N","N","Y","UNITED STATES OF AMERICA",143,584
"708",751,2021,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",94,202101,"VESTERAALEN","RACE",2021-05-25,2021-07-31,-751,"U","N","N","Y","UNITED STATES OF AMERICA",98,585
"709",705,2015,"PNE Net Efficiency Studies-Herding","GOA",176,201502,"ALASKA PROVIDER","RACE",2015-08-12,2015-08-16,NA,"U","Y","N","N","UNITED STATES OF AMERICA",142,559
"710",752,2021,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,202101,"ALASKA KNIGHT","RACE",2021-05-22,2021-07-28,-752,"U","N","N","Y","UNITED STATES OF AMERICA",98,585
"711",763,2023,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",134,202302,"NORTHWEST EXPLORER","RACE",2023-07-31,2023-08-24,NA,"U","N","N","N","UNITED STATES OF AMERICA",143,591
"712",764,2023,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",162,202302,"ALASKA KNIGHT","RACE",2023-07-31,2023-08-24,NA,"U","N","N","N","UNITED STATES OF AMERICA",143,591
"713",676,2012,"Aleutian Islands Bottom Trawl Survey","AI",143,201201,"SEA STORM","RACE",2012-06-04,2012-08-14,-676,"U","N","N","Y","UNITED STATES OF AMERICA",52,544
"714",677,2012,"Aleutian Islands Bottom Trawl Survey","AI",148,201201,"OCEAN EXPLORER","RACE",2012-06-04,2012-08-14,-677,"U","N","N","Y","UNITED STATES OF AMERICA",52,544
"715",694,2014,"PNE Net Efficiency Studies-Herding","AI",143,201402,"SEA STORM","RACE",2014-06-30,2014-08-13,-694,"U","N","N","Y","UNITED STATES OF AMERICA",141,555
"716",724,2018,"PNE Net Efficiency Studies-Escapement","GOA",148,201802,"OCEAN EXPLORER","AFSC",2018-08-12,2018-08-19,NA,"U","Y","N","N","UNITED STATES OF AMERICA",144,572
"717",730,2019,"Gulf of Alaska Bottom Trawl Survey","GOA",143,201901,"SEA STORM","RACE",2019-05-19,2019-08-03,-730,"U","Y","N","Y","UNITED STATES OF AMERICA",47,573
"718",731,2019,"Gulf of Alaska Bottom Trawl Survey","GOA",148,201901,"OCEAN EXPLORER","RACE",2019-05-19,2019-08-03,-731,"U","Y","N","Y","UNITED STATES OF AMERICA",47,573
"719",742,2021,"Gulf of Alaska Bottom Trawl Survey","GOA",176,202101,"ALASKA PROVIDER","RACE",2021-05-20,2021-08-02,-742,"U","N","N","Y","UNITED STATES OF AMERICA",47,581
"720",754,2022,"Aleutian Islands Bottom Trawl Survey","AI",148,202201,"OCEAN EXPLORER","RACE",2022-06-01,2022-08-20,-754,"U","Y","N","Y","UNITED STATES OF AMERICA",52,586
"721",755,2022,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",94,202201,"VESTERAALEN","RACE",2022-05-26,2022-07-31,-755,"U","N","N","Y","UNITED STATES OF AMERICA",98,587
"722",663,2011,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",89,201101,"ALDEBARAN","RACE",2011-06-01,2011-08-01,-663,"U","N","N","Y","UNITED STATES OF AMERICA",98,533
"723",664,2011,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,201101,"ALASKA KNIGHT","RACE",2011-06-01,2011-08-01,-664,"U","N","N","Y","UNITED STATES OF AMERICA",98,533
"724",729,2019,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",162,201902,"ALASKA KNIGHT","NWAFC/S",2019-08-02,2019-08-24,-729,"U","Y","N","Y","UNITED STATES OF AMERICA",143,575
"725",726,2019,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",94,201901,"VESTERAALEN","RACE",2019-05-29,2019-08-01,-726,"U","Y","N","Y","UNITED STATES OF AMERICA",98,574
"726",727,2019,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,201901,"ALASKA KNIGHT","RACE",2019-05-29,2019-08-01,-727,"U","Y","N","Y","UNITED STATES OF AMERICA",98,574
"727",728,2019,"Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension","BS",94,201902,"VESTERAALEN","NWAFC/S",2019-08-02,2019-08-24,-728,"U","Y","N","Y","UNITED STATES OF AMERICA",143,575
"728",741,2021,"Gulf of Alaska Bottom Trawl Survey","GOA",148,202101,"OCEAN EXPLORER","RACE",2021-05-17,2021-07-30,-741,"U","N","N","Y","UNITED STATES OF AMERICA",47,581
"729",753,2022,"Aleutian Islands Bottom Trawl Survey","AI",176,202201,"ALASKA PROVIDER","RACE",2022-06-01,2022-08-20,-753,"U","N","N","Y","UNITED STATES OF AMERICA",52,586
"730",681,2012,"Chukchi Sea Trawl Survey","BS",162,201202,"ALASKA KNIGHT","RACE",2012-08-09,2012-09-24,-681,"U","N","N","Y","UNITED STATES OF AMERICA",6,546
"731",682,2013,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",89,201301,"ALDEBARAN","RACE",2013-06-03,2013-08-09,-682,"U","N","N","Y","UNITED STATES OF AMERICA",98,548
"732",683,2013,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,201301,"ALASKA KNIGHT","RACE",2013-06-03,2013-08-09,-683,"U","N","N","Y","UNITED STATES OF AMERICA",98,548
"733",693,2014,"PNE Net Efficiency Studies-Herding","AI",176,201402,"ALASKA PROVIDER","RACE",2014-08-10,2014-08-15,-693,"U","N","N","Y","UNITED STATES OF AMERICA",141,555
"734",695,1991,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey - Triennial Extension","BS",78,199102,"OCEAN HOPE 3","RACE",1991-08-17,1991-08-30,1414141,"Y","N","Y","N","UNITED STATES OF AMERICA",112,397
"735",696,1985,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey - Triennial Extension","BS",60,198502,"ARGOSY","RACE",1985-09-16,1985-10-06,1414142,"Y","N","Y","N","UNITED STATES OF AMERICA",112,318
"736",756,2022,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,202201,"ALASKA KNIGHT","RACE",2022-05-26,2022-07-31,-756,"U","N","N","Y","UNITED STATES OF AMERICA",98,587
"737",759,2023,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,202301,"ALASKA KNIGHT","RACE",2023-05-17,2023-07-31,NA,"U","Y","N","N","UNITED STATES OF AMERICA",98,589
"738",760,2023,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",134,202301,"NORTHWEST EXPLORER","RACE",2023-05-17,2023-07-31,NA,"U","Y","N","N","UNITED STATES OF AMERICA",98,589
"739",711,2017,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",162,201701,"ALASKA KNIGHT","RACE",2017-05-31,2017-08-07,-711,"U","N","N","Y","UNITED STATES OF AMERICA",98,563
"740",712,2017,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",94,201701,"VESTERAALEN","RACE",2017-05-31,2017-08-07,-712,"U","Y","N","Y","UNITED STATES OF AMERICA",98,563
"741",715,2017,"Gulf of Alaska Bottom Trawl Survey","GOA",143,201701,"SEA STORM","RACE",NA,NA,-715,"U","N","N","Y","UNITED STATES OF AMERICA",47,564
"742",716,2017,"Gulf of Alaska Bottom Trawl Survey","GOA",148,201701,"OCEAN EXPLORER","RACE",NA,NA,-716,"U","N","N","Y","UNITED STATES OF AMERICA",47,564
